"Date","COP","flowtemp","ASHP_on","steady_state","zone1temp","zone2temp","outtemp","dewpt","Rain","rhum","msl","wdsp"
2019-09-30 03:00:00,4.25382755842063,34.4416666666667,56,53,21,21.9333333333333,8.15,5.8,0,98,1009.8,5
2019-09-30 04:00:00,4.60957642725598,36.8,60,60,21,21.3583333333333,8.01666666666667,5.5,0,100,1009.9,3
2019-09-30 05:00:00,4.52469135802469,36.8666666666667,60,60,21,20.9333333333333,8.48333333333333,5.5,0,100,1009.7,4
2019-09-30 06:00:00,4.5316742081448,37.0083333333333,60,60,21.175,20.5,8.76666666666667,6.3,0,100,1009.5,1
2019-09-30 07:00:00,3.07597173144876,43.8083333333333,58,58,21.5,20.5,7.48333333333333,6.4,0,100,1009.2,2
2019-09-30 08:00:00,4.96812749003984,34.9416666666667,16,13,21.95,20.5333333333333,8.75,8.6,0,100,1008.9,2
2019-09-30 16:00:00,4.41489361702128,27.3416666666667,20,17,21.25,20,12.95,11.3,4.2,99,999.1,15
2019-09-30 17:00:00,5.06974358974359,36.7166666666667,60,57,21,20,13,11.8,0,99,998.2,17
2019-09-30 18:00:00,3.46107382550336,40,58,47,21,19.8166666666667,13,11.9,0.4,100,997.3,16
2019-09-30 19:00:00,3.89886363636364,34.2583333333333,58,46,21.025,19.5,12.9833333333333,12.3,1.1,100,996.9,13
2019-10-01 03:00:00,3.09270216962525,39.65,48,41,21.15,20,12.0833333333333,11.2,0.9,100,996.3,7
2019-10-01 04:00:00,5.29641693811075,36.8333333333333,60,60,21,20,12,11.1,0.3,100,996.2,6
2019-10-01 05:00:00,5.16726835138387,36.9666666666667,60,46,21,20,12,11,0.1,99,996.2,7
2019-10-01 06:00:00,5.03329223181258,37.3583333333333,60,31,21.4166666666667,20,11.8666666666667,10.6,0.1,99,996.6,8
2019-10-01 07:00:00,3.47008547008547,43.775,59,42,21.5,20,11.0166666666667,9.9,0.2,99,997.5,9
2019-10-01 08:00:00,2.5536231884058,54.5,21,21,22,20,11.0833333333333,9.6,0.1,99,998.4,9
2019-10-01 14:00:00,3.7962962962963,29.525,27,20,21.175,20,10.2333333333333,8.6,0.3,97,1005.5,12
2019-10-01 15:00:00,4.81951219512195,36.8666666666667,60,60,21,19.6,10,8.2,0.1,93,1006.9,12
2019-10-01 16:00:00,4.78555555555556,36.9333333333333,60,60,21.15,19.5,10.1666666666667,7.4,0,84,1008.1,10
2019-10-01 17:00:00,4.75937122128174,37,60,47,21.5,19.5,10.9166666666667,6.8,0,78,1009.1,9
2019-10-01 18:00:00,2.97856430707876,45.8583333333333,58,50,21.5916666666667,19.5,10.1,5,0,72,1010.5,9
2019-10-01 23:00:00,3.04,30.9416666666667,25,22,21.2083333333333,19.5,6.7,1.7,0,95,1016.5,3
2019-10-02 00:00:00,4.18340611353712,36.8083333333333,60,60,21,19.5,6,2,0,96,1017.2,4
2019-10-02 01:00:00,3.73134328358209,35.2416666666667,60,58,21,19.2,6.25,1.5,0,96,1017.8,4
2019-10-02 02:00:00,3.86892003297609,36.5,60,60,21,19.7916666666667,5.68333333333333,1.8,0,95,1017.7,5
2019-10-02 03:00:00,3.5242334322453,35.5083333333333,59,52,21,20,5.91666666666667,2.4,0,96,1018.1,5
2019-10-02 04:00:00,3.20679012345679,39.7833333333333,60,60,21,19.6583333333333,5.36666666666667,1.5,0,96,1018,4
2019-10-02 05:00:00,3.25299506694856,39.7666666666667,58,55,21,19.5,5,1.6,0,98,1018.8,5
2019-10-02 06:00:00,3.43245869776482,35.85,60,59,21,19.4,5.23333333333333,2,0,96,1019.8,5
2019-10-02 07:00:00,2.98496240601504,42.9833333333333,58,55,21.0166666666667,19.5,5.05,3.9,0,98,1020.4,5
2019-10-02 08:00:00,3.68239564428312,36.0166666666667,59,56,21.5,19.9083333333333,6.3,4.9,0,95,1021.1,5
2019-10-02 09:00:00,4.12755102040816,35.5,11,11,22.1333333333333,21.15,8.45,5.6,0,88,1021.5,4
2019-10-02 10:00:00,0.685185185185185,32.4583333333333,7,3,22.7916666666667,20.5,9.96666666666667,5.7,0,82,1022,4
2019-10-02 11:00:00,2.36393442622951,55.675,16,16,23.4333333333333,20.9666666666667,11.6666666666667,7.2,0,83,1022.1,5
2019-10-02 17:00:00,2.20997586484312,38.7416666666667,26,23,22.4833333333333,21.5,12.1833333333333,2.8,0,58,1022.3,1
2019-10-02 21:00:00,3.91775923718713,33.2333333333333,36,33,21.1166666666667,21,9.91666666666667,4.2,0,79,1022.3,3
2019-10-02 22:00:00,4.53351449275362,36.8333333333333,60,60,21.225,21,8.61666666666667,4.1,0,82,1021.9,4
2019-10-02 23:00:00,4.2977022977023,36.7,60,60,21.5,20.95,8.4,4.6,0,80,1021.8,5
2019-10-03 00:00:00,4.31174533479693,36.85,60,60,21.5,20.5583333333333,8.18333333333333,4.5,0,81,1021.2,5
2019-10-03 01:00:00,4.24189814814815,36.9833333333333,60,59,21.5,20.5,8.13333333333333,3.9,0,81,1020.2,4
2019-10-03 02:00:00,4.16805721096544,37.0333333333333,60,51,21.5083333333333,20.5,7.2,4,0,82,1019,3
2019-10-03 03:00:00,3.83870967741935,35.6333333333333,9,8,22,20.5,8.45,4.3,0,81,1017.8,4
2019-10-03 06:00:00,0.955223880597015,28.15,5,2,21.5,20,10,5.8,0,80,1014.3,7
2019-10-03 07:00:00,2.98541329011345,52.6416666666667,40,37,21.3666666666667,20,10.85,6.5,0,78,1013.4,9
2019-10-03 08:00:00,3.70062555853441,34.825,59,49,21,20,11.7166666666667,8,0,81,1012.5,8
2019-10-03 09:00:00,4.99065420560748,36.8666666666667,60,52,21,20,12.5833333333333,9.1,0,81,1010.9,8
2019-10-03 10:00:00,4.99015990159902,37.5083333333333,60,33,21.4333333333333,19.5666666666667,13.2,8.8,0,76,1010.2,12
2019-10-03 11:00:00,4.92099322799097,37.6666666666667,30,24,21.8333333333333,19.9333333333333,14.4,8.8,0,76,1008.5,12
2019-10-03 12:00:00,2.40073868882733,43.9166666666667,26,24,22,19.8666666666667,13.9,9.3,0.1,80,1007.4,10
2019-10-03 17:00:00,3.19660755589823,41.2583333333333,40,29,21.7333333333333,19.5,14.2666666666667,13.5,0,88,999.1,15
2019-10-03 18:00:00,3.48951048951049,37.6083333333333,57,37,22,20.0833333333333,15,14.1,0.1,93,998.8,14
2019-10-03 20:00:00,2.51973684210526,36.1416666666667,9,6,22,21,13.9333333333333,10.6,0,86,1000.1,15
2019-10-03 23:00:00,0.157894736842105,27.1666666666667,3,0,21.3916666666667,21,13,9.4,0,84,999.3,17
2019-10-04 00:00:00,4.32123411978221,34.2333333333333,59,51,21,21,12.9666666666667,9.3,0,83,999.2,17
2019-10-04 01:00:00,5.18230852211435,36.8666666666667,60,60,21,20.8916666666667,12.8666666666667,9.9,0,90,999.2,18
2019-10-04 02:00:00,4.98218527315914,37.0166666666667,60,46,21,20.5,12.5,9.8,0,90,999.1,16
2019-10-04 03:00:00,3.2437417654809,41.3333333333333,58,51,21.325,20.5,12.1666666666667,9.9,0,91,998.7,17
2019-10-04 04:00:00,4.93276283618582,37.5583333333333,60,39,21.5,20.5,11.9833333333333,10.2,0.3,94,998.2,19
2019-10-04 05:00:00,4.82560296846011,36.9583333333333,38,29,21.75,20.5,12.2333333333333,10.4,0.3,95,997.5,20
2019-10-04 08:00:00,2.44003308519438,40.575,25,22,22,20.425,12.05,11,2.7,97,995.5,19
2019-10-04 12:00:00,2.80956447480786,40.4916666666667,30,27,22.3333333333333,20.875,15,12.7,0.1,92,1001,9
2019-10-05 00:00:00,4.95694444444444,30.4916666666667,38,34,21.1,21,13.0333333333333,9.5,0,100,1011.2,3
2019-10-05 01:00:00,5.45503211991435,36.55,60,58,21,21,13,10,0,100,1011.5,4
2019-10-05 02:00:00,5.37278106508876,36.875,60,51,21,21,13,10.4,0,99,1011,2
2019-10-05 03:00:00,5.24381188118812,37.2,60,29,21.075,21,12.95,10.2,0,96,1010.6,2
2019-10-05 04:00:00,2.83047210300429,42.15,60,18,21.5,21,13.1,9.1,0,97,1010.5,3
2019-10-05 06:00:00,4.52104664391354,35.1833333333333,60,50,21.5,21,12.1,10.1,0,96,1010.2,2
2019-10-05 07:00:00,5.14044213263979,37.425,55,31,21.65,21,12.2,10.5,0,99,1010.6,2
2019-10-05 09:00:00,2.61538461538462,36.75,20,17,22,21,14.1666666666667,12.3,0,98,1010.3,3
2019-10-05 10:00:00,2.65889830508475,54.9583333333333,8,8,22,21,14.85,13.4,0,91,1009.9,3
2019-10-05 12:00:00,3.46732026143791,38.4833333333333,20,17,22,21,15.4833333333333,12.9,0,85,1009.6,7
2019-10-05 13:00:00,2.91214215202369,56.1833333333333,19,19,22.4666666666667,21,15.75,13.7,0.9,91,1008.8,4
2019-10-05 15:00:00,2.85171790235081,48.8833333333333,26,23,22.225,21,15.6333333333333,13.2,1.4,91,1007.9,2
2019-10-05 23:00:00,4.57861635220126,26.6,16,12,21.2833333333333,21.5,13.0666666666667,11.4,0,96,1007.8,12
2019-10-06 00:00:00,5.28136531365314,36.55,60,60,21,21.5,13,11.2,0,96,1008.3,12
2019-10-06 01:00:00,5.32021857923497,36.875,60,58,21,21.5,12.5333333333333,10.8,0,95,1008.8,12
2019-10-06 02:00:00,5.1095406360424,37.0083333333333,60,56,21.0666666666667,21.5,11.9833333333333,10.4,0,96,1009.1,11
2019-10-06 03:00:00,5.09225092250923,37.225,60,32,21.5,21.2333333333333,11.9166666666667,9.8,0,97,1009.6,12
2019-10-06 04:00:00,4.90273556231003,37.45,47,30,21.6916666666667,21,11,9.6,0,97,1010,13
2019-10-06 10:00:00,2.22169362511893,35.2333333333333,23,20,22.7666666666667,22,12.2666666666667,10.2,0,88,1013.5,12
2019-10-07 05:00:00,5.27190332326284,36.8583333333333,60,60,21,21.5,12.75,10.8,0,84,1005.9,21
2019-10-07 06:00:00,5.39766081871345,36.9833333333333,60,52,21,21.2666666666667,13,11.1,0,84,1005.5,21
2019-10-07 08:00:00,4.01483312731768,38,41,30,21.7333333333333,21,13.95,12.9,0,92,1005.5,17
2019-10-07 14:00:00,2.34549138804458,48.3,23,20,22.5,21.5333333333333,15.9833333333333,10.9,0,74,1005.8,15
2019-10-07 19:00:00,2.1828499369483,34.2333333333333,20,17,22.5,22,13.2833333333333,10.2,1,90,1005.5,12
2019-10-07 20:00:00,2.43781094527363,54.4166666666667,5,5,22.5,22,13.05,8.9,0,91,1005.3,11
2019-10-08 01:00:00,3.38636363636364,27.2916666666667,12,8,21.3166666666667,21.425,11,8.3,0,85,1003.1,18
2019-10-08 02:00:00,4.54324979789814,36.4,60,60,21,21,11,8.4,0,85,1002.8,19
2019-10-08 03:00:00,4.64130434782609,36.7166666666667,60,60,21,21,11,8.3,0,85,1002.1,18
2019-10-08 04:00:00,4.90610859728507,36.975,60,59,21,20.8333333333333,11,8.4,0,86,1001.6,18
2019-10-08 05:00:00,4.7245145631068,37.0666666666667,60,42,21.35,20.5,11,7.9,0,84,1001.4,17
2019-10-08 06:00:00,4.6969696969697,37.5916666666667,60,45,21.525,20.5,10.9666666666667,7.7,0,83,1001.2,17
2019-10-08 07:00:00,2.9867197875166,38.5166666666667,26,23,22,20.5,10.95,7.4,0,82,1001,18
2019-10-08 08:00:00,2.50270855904659,56.2666666666667,15,15,22.075,20.575,11.25,7.8,0,82,1000.9,19
2019-10-09 01:00:00,4.47982832618026,34.3333333333333,56,53,21,20.5,10.1666666666667,7.4,0,89,1000.7,16
2019-10-09 02:00:00,4.66949152542373,36.6916666666667,60,60,21,20.5,9.75,7,0,89,1001,14
2019-10-09 03:00:00,4.45051546391753,36.7333333333333,60,60,21,20.5,9.03333333333333,6.8,0,89,1000.8,14
2019-10-09 04:00:00,4.5022271714922,36.9416666666667,60,60,21,20.1083333333333,9,6.1,0,87,1000.8,13
2019-10-09 05:00:00,4.29088785046729,36.9583333333333,60,57,21.45,20,9,6.1,0,89,1000.8,13
2019-10-09 06:00:00,4.32254196642686,37.1416666666667,60,50,21.5,20,8.78333333333333,6.1,0,90,1001.1,14
2019-10-09 07:00:00,3.00164925783397,44.8333333333333,59,53,21.575,20,8.46666666666667,5.9,0,90,1001.4,13
2019-10-09 08:00:00,3.41230769230769,35.05,20,16,21.9416666666667,20.15,9,6.4,0,87,1001.1,14
2019-10-09 09:00:00,0.94949494949495,32.5666666666667,6,3,22.325,21.5583333333333,9.83333333333333,6.7,0,85,1001.3,16
2019-10-09 10:00:00,2.22617987533393,55.7666666666667,19,19,22.6666666666667,20.975,10.8666666666667,7.1,0,85,1001.3,14
2019-10-09 17:00:00,3.04945717732207,32.3083333333333,24,21,22.8083333333333,22.5,10.9833333333333,7.9,0.6,89,1002.1,14
2019-10-09 18:00:00,2.48368522072937,56.05,17,17,22.5,22.0083333333333,11.1166666666667,7.4,0,90,1002.6,13
2019-10-09 23:00:00,2.03540669856459,35.75,24,21,21.7333333333333,21,9.38333333333333,7.4,0,90,1005,14
2019-10-10 00:00:00,3.62150537634409,46.575,32,29,21.1583333333333,20.8166666666667,9.81666666666667,7.3,0,90,1005.2,13
2019-10-10 01:00:00,4.67460317460317,36.8083333333333,60,60,21,20.5,9.43333333333333,7.9,0,89,1005.4,15
2019-10-10 02:00:00,4.63553299492386,36.8416666666667,60,60,21,20.5,9.36666666666667,7.7,0,91,1005.7,15
2019-10-10 03:00:00,4.60674157303371,36.9416666666667,60,60,21,20.5,9.41666666666667,7.8,0,89,1006.1,16
2019-10-10 04:00:00,4.66626794258373,37.05,60,45,21.1916666666667,20.1583333333333,9.65,7.9,0,89,1006.4,15
2019-10-10 05:00:00,4.5774818401937,37.4833333333333,60,46,21.5,20,10.0166666666667,8.4,0,92,1006.6,15
2019-10-10 06:00:00,4.35149384885765,34.9666666666667,40,34,21.7416666666667,20,11.15,8.3,0,92,1006.5,13
2019-10-10 07:00:00,2.50612833453497,53.7166666666667,29,26,22,20,11.15,7.9,0,91,1006.5,14
2019-10-10 18:00:00,4.79425287356322,38.975,47,40,21.0166666666667,20,13.25,10.7,0.4,90,1000.9,14
2019-10-10 19:00:00,5.27057497181511,36.4333333333333,60,60,21,20,13,9.9,0,86,1000.5,15
2019-10-10 20:00:00,5.20763723150358,36.9833333333333,60,48,21.3583333333333,20,13,10,0,85,1000.2,17
2019-10-10 21:00:00,4.69777777777778,35.7666666666667,15,5,21.9583333333333,20,13,10.8,0,89,1000.1,17
2019-10-11 03:00:00,4.03898305084746,29.2833333333333,35,24,21.1166666666667,20,12.9666666666667,9.4,0,85,999.5,15
2019-10-11 04:00:00,4.71830985915493,36.375,60,59,21,20,12.3333333333333,9.7,0,90,999,14
2019-10-11 05:00:00,4.90713476783692,36.975,60,60,21,20,11.9,9.8,0,91,998.9,11
2019-10-11 06:00:00,4.61731207289294,37.4583333333333,60,36,21.3083333333333,20,11,9.4,0,89,998.8,10
2019-10-11 07:00:00,3.14021739130435,43.3666666666667,58,49,21.5,20,11,8.9,0,91,998.8,9
2019-10-11 08:00:00,3.64397424103036,39.2583333333333,57,41,21.7333333333333,20,10.9833333333333,9.2,0,94,998.8,12
2019-10-11 09:00:00,2.5,55.875,10,10,22,20.475,11.9666666666667,9.4,0,88,999.2,13
2019-10-11 12:00:00,1.35135135135135,31.9916666666667,5,1,23.3916666666667,21.3,14.4166666666667,9.2,0,76,999.6,18
2019-10-11 13:00:00,2.44629822732013,55,26,22,24,22.075,14.8833333333333,7.7,0,70,999.5,18
2019-10-11 20:00:00,2.318669527897,34.1166666666667,23,20,22.275,22,11,7.9,0,86,1001.5,14
2019-10-11 21:00:00,2.31328320802005,54.4083333333333,5,5,21.925,21.8,11.8666666666667,7.7,0,87,1002,13
2019-10-11 23:00:00,2.04545454545455,33.8166666666667,3,0,21.4,21.05,10.8333333333333,7.7,0,89,1003.1,11
2019-10-12 00:00:00,4.25541795665635,35.9833333333333,60,58,21,21,9.36666666666667,7.5,0,90,1003.2,11
2019-10-12 01:00:00,4.56764705882353,36.75,60,60,21,20.6833333333333,8.9,7,0,90,1003.4,10
2019-10-12 02:00:00,4.27857142857143,36.8666666666667,60,60,21,20.5,7.98333333333333,6.7,0,91,1003.4,8
2019-10-12 03:00:00,4.37514124293785,36.925,60,60,21.375,20.5,7.2,6.7,0,91,1003.3,8
2019-10-12 04:00:00,4.15268065268065,36.9583333333333,60,58,21.5,20.3333333333333,7,6.3,0,93,1003.3,8
2019-10-12 05:00:00,4.04899497487437,37.0666666666667,55,53,21.65,20,6.51666666666667,6.7,0,92,1003.5,9
2019-10-12 11:00:00,2.33065236818588,54.1916666666667,23,20,23.95,21.9333333333333,12.6333333333333,8.4,0,75,1004.4,10
2019-10-12 12:00:00,2.45035105315948,50.9,25,20,24.725,22.575,13.3666666666667,8.5,0,71,1004.3,11
2019-10-12 15:00:00,2.62448304383788,51.8916666666667,31,27,23.65,23.775,14.8666666666667,8.9,0,75,1003.6,7
2019-10-12 23:00:00,3.8130081300813,28.7833333333333,25,22,21.2083333333333,21.5,9.61666666666667,8.4,0,91,1003.4,6
2019-10-13 00:00:00,4.55480607082631,36.8583333333333,60,60,21,21.0666666666667,8.73333333333333,8,0,92,1002.5,6
2019-10-13 01:00:00,4.58570029382958,36.7583333333333,60,60,21,21,8,7.7,0,89,1002.3,6
2019-10-13 02:00:00,4.26424870466321,36.8416666666667,60,60,21.125,20.9916666666667,7.81666666666667,7,0,88,1002,5
2019-10-13 03:00:00,4.38768529076397,36.975,60,58,21.5,20.5,7.85,6.9,0,88,1001.2,4
2019-10-13 04:00:00,4.35272727272727,37.0833333333333,58,49,21.6,20.5,8.03333333333333,6.9,0,85,1000.6,3
2019-10-13 11:00:00,2.92286874154263,37.9083333333333,48,37,21.0083333333333,20.5,10.3666666666667,8.6,0.5,97,999.8,4
2019-10-13 12:00:00,4.62342691190707,36.1333333333333,60,57,21.3416666666667,20.5,11,8.4,0.1,91,1000.2,4
2019-10-13 13:00:00,5.11037527593819,36.2583333333333,29,29,21.8416666666667,20.6,11.4833333333333,8.8,0.1,92,1000.4,7
2019-10-13 16:00:00,2.48992355802641,51.5333333333333,31,28,22,21,12.8333333333333,7.4,0,76,1001.9,8
2019-10-13 23:00:00,3.62317073170732,30.2,34,30,21.1333333333333,20.5,7.16666666666667,5.9,0,91,1006.2,6
2019-10-14 00:00:00,4.2168284789644,36.8,60,60,20.9083333333333,20.5,6.2,5.1,0,87,1006.5,5
2019-10-14 01:00:00,3.86281588447653,35.7416666666667,59,55,20.9333333333333,20.425,6.13333333333333,4.8,0,89,1006.6,6
2019-10-14 02:00:00,3.67027027027027,36.1,60,57,21,20,5.08333333333333,5.3,0,92,1006.5,3
2019-10-14 03:00:00,3.75701839303001,36.85,60,60,21,20,5,4.6,0,89,1006.1,3
2019-10-14 04:00:00,3.68020304568528,36.95,60,60,21,19.7666666666667,5,5.7,0,88,1005.7,3
2019-10-14 05:00:00,3.83243243243243,37.025,60,59,21,19.5,5.98333333333333,6.6,0,88,1005.4,6
2019-10-14 06:00:00,4.30963855421687,37.4416666666667,60,50,21.2666666666667,19.5,7.93333333333333,7.1,0,90,1004.8,6
2019-10-14 07:00:00,4.56973564266181,36.5916666666667,60,60,21.5,19.2,9.68333333333333,8.2,1.2,97,1004.5,4
2019-10-14 08:00:00,3.83117932148627,40.0916666666667,60,54,21.5,19.925,11.0166666666667,9.3,1.7,99,1004.4,3
2019-10-14 09:00:00,2.94642857142857,35.25,9,8,21.9916666666667,20,11.9833333333333,10.3,0.2,100,1004,5
2019-10-14 17:00:00,3.84924623115578,25.55,12,9,21.2916666666667,20,13.55,10.3,0,83,1002.5,9
2019-10-14 18:00:00,5.05397727272727,36.7666666666667,60,60,21,20,12.9333333333333,10.2,0,86,1002.8,7
2019-10-14 19:00:00,5.18213058419244,37,60,56,21.0333333333333,20,12.0166666666667,10,0,87,1003,6
2019-10-14 20:00:00,5.09079754601227,37.2166666666667,60,35,21.5,19.8583333333333,12.8166666666667,9.6,0,88,1002.7,7
2019-10-14 21:00:00,4.85281385281385,36.2916666666667,15,9,21.9583333333333,20,12.35,9.1,0,91,1002.7,5
2019-10-15 02:00:00,3.8508064516129,33.7083333333333,54,46,21,20,10.15,8.6,0,97,1001.7,4
2019-10-15 03:00:00,4.68060021436227,36.7833333333333,60,60,21,20,9.75,7.9,0,93,1001.6,4
2019-10-15 04:00:00,4.8202380952381,37.0416666666667,60,51,21,20,10.0666666666667,7,0,90,1001.8,5
2019-10-15 05:00:00,4.75304136253041,37.4166666666667,60,42,21.2833333333333,20,10.7666666666667,7,0,93,1001.8,3
2019-10-15 07:00:00,3.11818778726198,42.9916666666667,43,32,21.7583333333333,19.7416666666667,11.2833333333333,5.8,0,97,1001.7,2
2019-10-15 09:00:00,2.89271523178808,40.7583333333333,36,32,22,20.5333333333333,12.5333333333333,10.3,0,95,1001.7,5
2019-10-15 10:00:00,3.15172413793103,54.0583333333333,1,1,22.4416666666667,20.8166666666667,14.0666666666667,10.9,0,94,1001.3,4
2019-10-15 22:00:00,2.81149927219796,54.4666666666667,30,30,21.7,21,13.5333333333333,10.5,0,83,995.3,7
2019-10-15 23:00:00,5.0556552962298,41.55,28,26,21.175,21,13.9166666666667,10.9,0,83,994.3,12
2019-10-16 00:00:00,5.31321540062435,36.4166666666667,60,59,21,21,13.9666666666667,11.5,0,84,993.6,13
2019-10-16 02:00:00,4.95210280373832,37.0083333333333,60,54,21.25,20.975,11.1,8.7,0.1,97,995.9,10
2019-10-16 03:00:00,4.66464155528554,37.225,60,41,21.5,20.8166666666667,10.45,7.8,0,94,996,9
2019-10-16 04:00:00,4.59304703476483,37.075,34,27,21.8,20.5,9.85,7.3,0,93,996.5,10
2019-10-16 07:00:00,2.28165199729181,44.4083333333333,33,30,21.675,20.5,7.96666666666667,5.9,0,93,998.6,12
2019-10-17 02:00:00,4.50085324232082,36.825,60,60,21,21.9416666666667,9,6.8,0,82,999.6,11
2019-10-17 03:00:00,4.47058823529412,36.6666666666667,60,60,21,21.5,9.03333333333333,7,0,83,998.9,10
2019-10-17 04:00:00,4.50860215053763,36.875,60,60,21,21.3,9.5,6.4,0,78,998.4,11
2019-10-17 05:00:00,4.41598119858989,36.975,60,56,21.2166666666667,21,10,6.5,0,79,998.1,15
2019-10-17 06:00:00,4.46642685851319,37.2833333333333,60,46,21.5,21,10,6.7,0,78,998,13
2019-10-17 07:00:00,4.41143911439114,37.3166666666667,38,34,21.7666666666667,20.5166666666667,9.88333333333333,6.4,0,77,997.6,13
2019-10-17 08:00:00,2.39684813753582,51.1,29,27,22,20.5,10.65,6.9,0,77,997.7,13
2019-10-17 18:00:00,2.59230769230769,30.5,23,19,22.1083333333333,21,8.7,6,0,86,994.1,7
2019-10-17 19:00:00,2.69057029926595,55.3833333333333,33,33,22,21,8.75,5.9,0,82,994.2,10
2019-10-17 23:00:00,3.76807980049875,34.3833333333333,52,48,21,20.325,7.21666666666667,5.6,0,83,993.7,10
2019-10-18 00:00:00,4.38224956063269,36.825,60,60,21,20,6.95,5.2,0,81,993.2,10
2019-10-18 01:00:00,3.69317118802619,35.15,59,52,21,20,6.5,5.7,0,80,992.8,11
2019-10-18 02:00:00,4.12844036697248,36.775,60,60,21,19.925,5.98333333333333,5.8,0,82,992.6,11
2019-10-18 03:00:00,4.05382131324004,36.8916666666667,60,60,21,19.5,6.01666666666667,5.8,0,84,992.2,11
2019-10-18 04:00:00,3.45015416238438,35.6416666666667,60,55,21,19.5,6.06666666666667,5.6,0,87,991.7,8
2019-10-18 05:00:00,3.63198163733741,35.4083333333333,60,57,21.1166666666667,19.1416666666667,5.86666666666667,6.1,0,86,991.4,6
2019-10-18 06:00:00,3.93666369313113,36.9,60,60,21.5,19.75,5.86666666666667,6,0,90,991.4,7
2019-10-18 07:00:00,2.76330690826727,43.6416666666667,59,54,21.5,20,6.51666666666667,6,0,89,991.3,9
2019-10-18 08:00:00,3.99890948745911,36.9083333333333,60,59,21.5,19.775,6.28333333333333,6.4,0,87,991.5,8
2019-10-18 09:00:00,3.95964125560538,35.7583333333333,14,11,22.125,19.65,8.63333333333333,7.1,0,83,991.5,6
2019-10-18 10:00:00,1.696875,33.9333333333333,11,8,22.5,19.925,10.9166666666667,7.4,0,82,991.7,4
2019-10-18 11:00:00,2.47346072186837,56.2083333333333,15,15,22.5,19.85,12.3166666666667,6.7,0,75,991.4,3
2019-10-18 22:00:00,3.78939617083947,28.525,33,26,21.1416666666667,20,9.46666666666667,7.4,0.3,99,996,5
2019-10-18 23:00:00,4.28003314001657,36.4916666666667,60,59,21,20,9,6.8,0,99,996.7,6
2019-10-19 00:00:00,4.62821833161689,36.75,60,60,21,20,9,6.7,0,99,997.1,6
2019-10-19 01:00:00,4.35187165775401,36.9083333333333,60,60,21,20,8.61666666666667,6.5,0,99,997.4,7
2019-10-19 02:00:00,4.43121387283237,37.0083333333333,60,58,21,19.8333333333333,8.16666666666667,6.3,0,98,997.7,6
2019-10-19 03:00:00,4.3421686746988,37.0583333333333,60,46,21.1083333333333,19.5,8,6.4,0,98,997.9,6
2019-10-19 04:00:00,4.34615384615385,37.4666666666667,60,52,21.5,19.5,8,6,0,98,998.2,6
2019-10-19 05:00:00,4.29594272076372,37.9416666666667,60,58,21.5,19.5,8.18333333333333,6.4,0,97,998.5,7
2019-10-19 06:00:00,3.69943289224953,36.2333333333333,38,29,21.75,19.5,8.85,6.1,0,96,998.8,8
2019-10-19 09:00:00,2.34188679245283,44.9666666666667,28,24,21.5916666666667,19.5,9.23333333333333,6.8,0.1,97,1000.4,9
2019-10-19 12:00:00,2.41483292583537,53.2083333333333,26,23,21.5,19.5,10.9833333333333,8.6,0.1,92,1001.9,6
2019-10-19 13:00:00,4.68481375358166,39.3583333333333,44,42,21.05,19.25,11,9,1.1,95,1002.4,4
2019-10-19 14:00:00,3.79185520361991,41.2416666666667,60,60,21.3916666666667,19.8083333333333,11,9.1,0.1,92,1003,5
2019-10-19 15:00:00,2.49944382647386,56.45,14,14,22,20.4833333333333,11.75,7.6,0,82,1003.5,7
2019-10-19 21:00:00,3,27.1166666666667,14,11,21.3,20,7.83333333333333,3.3,0,95,1008.7,4
2019-10-19 22:00:00,4.30518977536793,36.725,60,60,20.9,20,7,2.7,0,97,1009.4,4
2019-10-19 23:00:00,3.56032171581769,34.9,59,49,20.5,20,7.33333333333333,3.5,0,98,1009.8,4
2019-10-20 00:00:00,4.36491935483871,36.8333333333333,60,60,20.5,19.6666666666667,7,3.3,0,98,1010.6,5
2019-10-20 01:00:00,4.24030172413793,36.9,60,60,20.8,19.5,7,4.7,0,98,1011.1,5
2019-10-20 02:00:00,4.26980728051392,36.6,60,60,21,19.3416666666667,7.15,5.6,0,98,1011.4,4
2019-10-20 03:00:00,3.92119779353822,36.0583333333333,60,56,21,19.3083333333333,7.55,3.8,0,98,1011.9,4
2019-10-20 04:00:00,2.81481481481481,31.3916666666667,60,6,21,19.9583333333333,8.08333333333333,4.7,0,100,1012.5,4
2019-10-20 06:00:00,3.81357552581262,35.2166666666667,60,54,21,19.5,7.13333333333333,3.9,0,100,1013.9,4
2019-10-20 07:00:00,3.95688073394495,35.7333333333333,60,56,21,19.2416666666667,7.13333333333333,3,0,98,1014.8,4
2019-10-20 08:00:00,3.41364734299517,40.5833333333333,58,55,21,19.4916666666667,7,4,0,100,1015.6,4
2019-10-20 09:00:00,4.30184049079755,36.6833333333333,52,51,21.525,20.5083333333333,8.7,6.1,0,100,1016.2,2
2019-10-20 15:00:00,1.88530927835052,33.25,19,16,24.75,23.225,11.1333333333333,3.7,0,63,1018.4,9
2019-10-20 16:00:00,2.15449438202247,53.9166666666667,4,4,24.1083333333333,23,11.8833333333333,3.6,0,63,1019.1,8
2019-10-21 01:00:00,3.9314381270903,33.5583333333333,52,49,21,21.275,7.16666666666667,3.5,0,85,1023.8,2
